# source: https://assets.lulu.com/media/specs/lulu-print-api-spec-sheet.xlsx
# fetched: 2026-09-03
# products: 3277
legacy_sku,sku,book_type,min_page,max_page,trim_width_in,trim_height_in,trim_width_mm,trim_height_mm,bleed_width_in,bleed_height_in,bleed_width_mm,bleed_height_mm,interior_color,print_quality,bind,interior_number,paper_type,interior_ppi,lamination,linen_color,foil_color
0850X1100BWSTDLW080CW444MRG,0850X1100.BW.STD.LW.080CW444.MRG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,Gold
0850X1100BWSTDLW080CW444MRW,0850X1100.BW.STD.LW.080CW444.MRW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,White
0850X1100BWSTDLW080CW444MTB,0850X1100.BW.STD.LW.080CW444.MTB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,Black
0850X1100BWSTDLW080CW444MTG,0850X1100.BW.STD.LW.080CW444.MTG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,Gold
0850X1100BWSTDLW080CW444MTW,0850X1100.BW.STD.LW.080CW444.MTW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,White
0850X1100BWSTDPB060UC444GXX,0850X1100.BW.STD.PB.060UC444.GXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Perfect,60.0,60# Uncoated Cream,444.0,Gloss,X,X
0850X1100BWSTDPB060UC444MXX,0850X1100.BW.STD.PB.060UC444.MXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Perfect,60.0,60# Uncoated Cream,444.0,Matte,X,X
0850X1100BWSTDPB060UW444GXX,0850X1100.BW.STD.PB.060UW444.GXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
0850X1100BWSTDPB060UW444MXX,0850X1100.BW.STD.PB.060UW444.MXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
0850X1100BWSTDPB080CW444GXX,0850X1100.BW.STD.PB.080CW444.GXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
0850X1100BWSTDPB080CW444MXX,0850X1100.BW.STD.PB.080CW444.MXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Perfect,80.0,80# Coated White,444.0,Matte,X,X
0850X1100BWSTDSS060UC444GXX,0850X1100.BW.STD.SS.060UC444.GXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Saddle Stitch,60.0,60# Uncoated Cream,444.0,Gloss,X,X
0850X1100BWSTDSS060UC444MXX,0850X1100.BW.STD.SS.060UC444.MXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Saddle Stitch,60.0,60# Uncoated Cream,444.0,Matte,X,X
0850X1100BWSTDSS060UW444GXX,0850X1100.BW.STD.SS.060UW444.GXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Saddle Stitch,60.0,60# Uncoated White,444.0,Gloss,X,X
0850X1100BWSTDSS060UW444MXX,0850X1100.BW.STD.SS.060UW444.MXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Saddle Stitch,60.0,60# Uncoated White,444.0,Matte,X,X
0850X1100BWSTDSS080CW444GXX,0850X1100.BW.STD.SS.080CW444.GXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Saddle Stitch,80.0,80# Coated White,444.0,Gloss,X,X
0850X1100BWSTDSS080CW444MXX,0850X1100.BW.STD.SS.080CW444.MXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Black & White,Standard,Saddle Stitch,80.0,80# Coated White,444.0,Matte,X,X
0850X1100FCPRECO060UW444GXX,0850X1100.FC.PRE.CO.060UW444.GXX,US Letter,2.0,470.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Coil,60.0,60# Uncoated White,444.0,Gloss,X,X
0850X1100FCPRECO060UW444MXX,0850X1100.FC.PRE.CO.060UW444.MXX,US Letter,2.0,470.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Coil,60.0,60# Uncoated White,444.0,Matte,X,X
0850X1100FCPRECO080CW444GXX,0850X1100.FC.PRE.CO.080CW444.GXX,US Letter,2.0,470.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Coil,80.0,80# Coated White,444.0,Gloss,X,X
0850X1100FCPRECO080CW444MXX,0850X1100.FC.PRE.CO.080CW444.MXX,US Letter,2.0,470.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Coil,80.0,80# Coated White,444.0,Matte,X,X
0850X1100FCPRECW060UW444GXX,0850X1100.FC.PRE.CW.060UW444.GXX,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Gloss,X,X
0850X1100FCPRECW060UW444MXX,0850X1100.FC.PRE.CW.060UW444.MXX,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Case Wrap,60.0,60# Uncoated White,444.0,Matte,X,X
0850X1100FCPRECW080CW444GXX,0850X1100.FC.PRE.CW.080CW444.GXX,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Case Wrap,80.0,80# Coated White,444.0,Gloss,X,X
0850X1100FCPRECW080CW444MXX,0850X1100.FC.PRE.CW.080CW444.MXX,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Case Wrap,80.0,80# Coated White,444.0,Matte,X,X
0850X1100FCPRELW060UW444GBB,0850X1100.FC.PRE.LW.060UW444.GBB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Black,Black
0850X1100FCPRELW060UW444GBG,0850X1100.FC.PRE.LW.060UW444.GBG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Black,Gold
0850X1100FCPRELW060UW444GBW,0850X1100.FC.PRE.LW.060UW444.GBW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Black,White
0850X1100FCPRELW060UW444GFB,0850X1100.FC.PRE.LW.060UW444.GFB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Forest,Black
0850X1100FCPRELW060UW444GFG,0850X1100.FC.PRE.LW.060UW444.GFG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Forest,Gold
0850X1100FCPRELW060UW444GFW,0850X1100.FC.PRE.LW.060UW444.GFW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Forest,White
0850X1100FCPRELW060UW444GGB,0850X1100.FC.PRE.LW.060UW444.GGB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Gray,Black
0850X1100FCPRELW060UW444GGG,0850X1100.FC.PRE.LW.060UW444.GGG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Gray,Gold
0850X1100FCPRELW060UW444GGW,0850X1100.FC.PRE.LW.060UW444.GGW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Gray,White
0850X1100FCPRELW060UW444GNB,0850X1100.FC.PRE.LW.060UW444.GNB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Navy,Black
0850X1100FCPRELW060UW444GNG,0850X1100.FC.PRE.LW.060UW444.GNG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Navy,Gold
0850X1100FCPRELW060UW444GNW,0850X1100.FC.PRE.LW.060UW444.GNW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Navy,White
0850X1100FCPRELW060UW444GRB,0850X1100.FC.PRE.LW.060UW444.GRB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Red,Black
0850X1100FCPRELW060UW444GRG,0850X1100.FC.PRE.LW.060UW444.GRG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Red,Gold
0850X1100FCPRELW060UW444GRW,0850X1100.FC.PRE.LW.060UW444.GRW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Red,White
0850X1100FCPRELW060UW444GTB,0850X1100.FC.PRE.LW.060UW444.GTB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Tan,Black
0850X1100FCPRELW060UW444GTG,0850X1100.FC.PRE.LW.060UW444.GTG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Tan,Gold
0850X1100FCPRELW060UW444GTW,0850X1100.FC.PRE.LW.060UW444.GTW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Gloss,Tan,White
0850X1100FCPRELW060UW444MBB,0850X1100.FC.PRE.LW.060UW444.MBB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Black,Black
0850X1100FCPRELW060UW444MBG,0850X1100.FC.PRE.LW.060UW444.MBG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Black,Gold
0850X1100FCPRELW060UW444MBW,0850X1100.FC.PRE.LW.060UW444.MBW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Black,White
0850X1100FCPRELW060UW444MFB,0850X1100.FC.PRE.LW.060UW444.MFB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Forest,Black
0850X1100FCPRELW060UW444MFG,0850X1100.FC.PRE.LW.060UW444.MFG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Forest,Gold
0850X1100FCPRELW060UW444MFW,0850X1100.FC.PRE.LW.060UW444.MFW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Forest,White
0850X1100FCPRELW060UW444MGB,0850X1100.FC.PRE.LW.060UW444.MGB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Gray,Black
0850X1100FCPRELW060UW444MGG,0850X1100.FC.PRE.LW.060UW444.MGG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Gray,Gold
0850X1100FCPRELW060UW444MGW,0850X1100.FC.PRE.LW.060UW444.MGW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Gray,White
0850X1100FCPRELW060UW444MNB,0850X1100.FC.PRE.LW.060UW444.MNB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Navy,Black
0850X1100FCPRELW060UW444MNG,0850X1100.FC.PRE.LW.060UW444.MNG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Navy,Gold
0850X1100FCPRELW060UW444MNW,0850X1100.FC.PRE.LW.060UW444.MNW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Navy,White
0850X1100FCPRELW060UW444MRB,0850X1100.FC.PRE.LW.060UW444.MRB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Red,Black
0850X1100FCPRELW060UW444MRG,0850X1100.FC.PRE.LW.060UW444.MRG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Red,Gold
0850X1100FCPRELW060UW444MRW,0850X1100.FC.PRE.LW.060UW444.MRW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Red,White
0850X1100FCPRELW060UW444MTB,0850X1100.FC.PRE.LW.060UW444.MTB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Tan,Black
0850X1100FCPRELW060UW444MTG,0850X1100.FC.PRE.LW.060UW444.MTG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Tan,Gold
0850X1100FCPRELW060UW444MTW,0850X1100.FC.PRE.LW.060UW444.MTW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,60.0,60# Uncoated White,444.0,Matte,Tan,White
0850X1100FCPRELW080CW444GBB,0850X1100.FC.PRE.LW.080CW444.GBB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Black,Black
0850X1100FCPRELW080CW444GBG,0850X1100.FC.PRE.LW.080CW444.GBG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Black,Gold
0850X1100FCPRELW080CW444GBW,0850X1100.FC.PRE.LW.080CW444.GBW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Black,White
0850X1100FCPRELW080CW444GFB,0850X1100.FC.PRE.LW.080CW444.GFB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Forest,Black
0850X1100FCPRELW080CW444GFG,0850X1100.FC.PRE.LW.080CW444.GFG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Forest,Gold
0850X1100FCPRELW080CW444GFW,0850X1100.FC.PRE.LW.080CW444.GFW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Forest,White
0850X1100FCPRELW080CW444GGB,0850X1100.FC.PRE.LW.080CW444.GGB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Gray,Black
0850X1100FCPRELW080CW444GGG,0850X1100.FC.PRE.LW.080CW444.GGG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Gray,Gold
0850X1100FCPRELW080CW444GGW,0850X1100.FC.PRE.LW.080CW444.GGW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Gray,White
0850X1100FCPRELW080CW444GNB,0850X1100.FC.PRE.LW.080CW444.GNB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Navy,Black
0850X1100FCPRELW080CW444GNG,0850X1100.FC.PRE.LW.080CW444.GNG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Navy,Gold
0850X1100FCPRELW080CW444GNW,0850X1100.FC.PRE.LW.080CW444.GNW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Navy,White
0850X1100FCPRELW080CW444GRB,0850X1100.FC.PRE.LW.080CW444.GRB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Red,Black
0850X1100FCPRELW080CW444GRG,0850X1100.FC.PRE.LW.080CW444.GRG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Red,Gold
0850X1100FCPRELW080CW444GRW,0850X1100.FC.PRE.LW.080CW444.GRW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Red,White
0850X1100FCPRELW080CW444GTB,0850X1100.FC.PRE.LW.080CW444.GTB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Tan,Black
0850X1100FCPRELW080CW444GTG,0850X1100.FC.PRE.LW.080CW444.GTG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Tan,Gold
0850X1100FCPRELW080CW444GTW,0850X1100.FC.PRE.LW.080CW444.GTW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Gloss,Tan,White
0850X1100FCPRELW080CW444MBB,0850X1100.FC.PRE.LW.080CW444.MBB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Black,Black
0850X1100FCPRELW080CW444MBG,0850X1100.FC.PRE.LW.080CW444.MBG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Black,Gold
0850X1100FCPRELW080CW444MBW,0850X1100.FC.PRE.LW.080CW444.MBW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Black,White
0850X1100FCPRELW080CW444MFB,0850X1100.FC.PRE.LW.080CW444.MFB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Forest,Black
0850X1100FCPRELW080CW444MFG,0850X1100.FC.PRE.LW.080CW444.MFG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Forest,Gold
0850X1100FCPRELW080CW444MFW,0850X1100.FC.PRE.LW.080CW444.MFW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Forest,White
0850X1100FCPRELW080CW444MGB,0850X1100.FC.PRE.LW.080CW444.MGB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Gray,Black
0850X1100FCPRELW080CW444MGG,0850X1100.FC.PRE.LW.080CW444.MGG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Gray,Gold
0850X1100FCPRELW080CW444MGW,0850X1100.FC.PRE.LW.080CW444.MGW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Gray,White
0850X1100FCPRELW080CW444MNB,0850X1100.FC.PRE.LW.080CW444.MNB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Navy,Black
0850X1100FCPRELW080CW444MNG,0850X1100.FC.PRE.LW.080CW444.MNG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Navy,Gold
0850X1100FCPRELW080CW444MNW,0850X1100.FC.PRE.LW.080CW444.MNW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Navy,White
0850X1100FCPRELW080CW444MRB,0850X1100.FC.PRE.LW.080CW444.MRB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,Black
0850X1100FCPRELW080CW444MRG,0850X1100.FC.PRE.LW.080CW444.MRG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,Gold
0850X1100FCPRELW080CW444MRW,0850X1100.FC.PRE.LW.080CW444.MRW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Red,White
0850X1100FCPRELW080CW444MTB,0850X1100.FC.PRE.LW.080CW444.MTB,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,Black
0850X1100FCPRELW080CW444MTG,0850X1100.FC.PRE.LW.080CW444.MTG,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,Gold
0850X1100FCPRELW080CW444MTW,0850X1100.FC.PRE.LW.080CW444.MTW,US Letter,24.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Linen Wrap,80.0,80# Coated White,444.0,Matte,Tan,White
0850X1100FCPREPB060UW444GXX,0850X1100.FC.PRE.PB.060UW444.GXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Perfect,60.0,60# Uncoated White,444.0,Gloss,X,X
0850X1100FCPREPB060UW444MXX,0850X1100.FC.PRE.PB.060UW444.MXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Perfect,60.0,60# Uncoated White,444.0,Matte,X,X
0850X1100FCPREPB080CW444GXX,0850X1100.FC.PRE.PB.080CW444.GXX,US Letter,20.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Perfect,80.0,80# Coated White,444.0,Gloss,X,X
0850X1100FCPREPB080CW444MXX,0850X1100.FC.PRE.PB.080CW444.MXX,US Letter,32.0,800.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Perfect,80.0,80# Coated White,444.0,Matte,X,X
0850X1100FCPRESS060UW444GXX,0850X1100.FC.PRE.SS.060UW444.GXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Saddle Stitch,60.0,60# Uncoated White,444.0,Gloss,X,X
0850X1100FCPRESS060UW444MXX,0850X1100.FC.PRE.SS.060UW444.MXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Saddle Stitch,60.0,60# Uncoated White,444.0,Matte,X,X
0850X1100FCPRESS080CW444GXX,0850X1100.FC.PRE.SS.080CW444.GXX,US Letter,4.0,48.0,8.5,11.0,216.0,279.0,8.75,11.25,222.35,285.35,Full Color,Premium,Saddle Stitch,80.0,80# Coated White,444.0,Gloss,X,X
